step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode,global_step
105.0,25,0,9,47,72,0,106.0,4.24,4.549324670118704,9,187.0,0.2482537599063281,9,187.0,5,1380.0
110.0,27,0,4,49,76,0,9.0,0.3333333333333333,6.077388373140355,4,135.0,0.3391739908211221,4,135.0,5,1385.0
115.0,29,0,3,49,78,0,22.0,0.7586206896551724,8.112840102486427,3,58.0,0.408191480409052,3,58.0,5,1390.0
120.0,30,0,4,52,82,0,38.0,1.2666666666666666,9.56605773730642,4,40.0,0.5802484130868454,4,40.0,5,1395.0
125.0,29,0,1,57,86,0,1.0,0.0344827586206896,8.576390163937939,1,20.0,0.5386408576448506,1,20.0,5,1400.0
130.0,28,0,7,61,89,0,22.0,0.7857142857142857,7.60834675713668,7,22.0,0.3220162693081379,7,22.0,5,1405.0
135.0,24,0,12,67,91,0,71.0,2.958333333333333,5.439871966629262,12,71.0,0.2431939704927933,12,71.0,5,1410.0
140.0,24,0,7,71,95,0,54.0,2.25,4.793371605214326,7,98.0,0.2803882591278192,7,98.0,5,1415.0
145.0,26,0,3,73,99,0,7.0,0.2692307692307692,6.86701482925991,3,80.0,0.400397028502604,3,80.0,5,1420.0
150.0,27,0,1,73,100,0,9.0,0.3333333333333333,9.444266144632929,1,30.0,0.5393478597114169,1,30.0,5,1425.0
155.0,29,0,3,76,105,0,4.0,0.1379310344827586,8.444757180691859,3,25.0,0.4985939115543071,3,25.0,5,1430.0
160.0,27,0,8,81,108,0,35.0,1.2962962962962965,8.04327398220585,8,56.0,0.4316290864882849,8,56.0,5,1435.0
165.0,24,0,12,85,109,0,85.0,3.5416666666666665,5.031482452367403,12,106.0,0.1223183211934498,12,106.0,5,1440.0
170.0,26,0,9,88,114,0,64.0,2.4615384615384617,5.972311888883369,9,127.0,0.3270035813125695,9,127.0,5,1445.0
175.0,27,0,1,91,118,0,3.0,0.1111111111111111,7.075708720093404,1,84.0,0.4190836973847485,1,84.0,5,1450.0
180.0,29,0,2,92,121,0,9.0,0.3103448275862069,8.871078436669334,2,29.0,0.4952968448234069,2,29.0,5,1455.0
185.0,30,0,2,95,125,0,19.0,0.6333333333333333,10.48163719056878,2,19.0,0.7363839449449046,2,19.0,5,1460.0
190.0,31,0,1,99,130,0,1.0,0.032258064516129,8.060255039367782,1,2.0,0.497794118828788,1,2.0,5,1465.0
195.0,30,0,5,105,135,0,22.0,0.7333333333333333,8.495045130029137,5,22.0,0.488523236801976,5,22.0,5,1470.0
200.0,31,0,10,110,141,0,62.0,2.0,6.896451437168027,10,62.0,0.3850860310143776,10,62.0,5,1475.0
205.0,34,0,10,113,147,0,47.0,1.3823529411764706,5.825443168509478,10,92.0,0.3479770728883768,10,92.0,5,1480.0
210.0,34,0,8,117,151,0,23.0,0.6764705882352942,5.610811468906206,8,90.0,0.3073698909423893,8,90.0,5,1485.0
215.0,38,0,6,117,155,0,32.0,0.8421052631578947,7.359200753283973,6,80.0,0.3785615093098699,6,80.0,5,1490.0
220.0,38,0,8,121,159,0,64.0,1.6842105263157894,7.912097423708043,8,83.0,0.424705745626953,8,83.0,5,1495.0
225.0,34,0,8,126,160,0,104.0,3.0588235294117645,8.126642401871909,8,109.0,0.4287151123997602,8,109.0,5,1500.0
230.0,33,0,6,131,164,0,37.0,1.121212121212121,6.499182924461088,6,107.0,0.3363396769787161,6,107.0,5,1505.0
235.0,32,0,6,136,168,0,23.0,0.71875,7.302813789559122,6,65.0,0.4074838463900185,6,65.0,5,1510.0
240.0,30,0,11,140,170,0,67.0,2.2333333333333334,7.37767854129419,11,70.0,0.3116120790647073,11,70.0,5,1515.0
245.0,29,0,15,145,174,0,131.0,4.517241379310345,6.020162830849725,15,134.0,0.2714674131522426,15,134.0,5,1520.0
250.0,30,0,16,148,178,0,208.0,6.933333333333334,5.262903464985063,16,211.0,0.27592964523477,16,211.0,5,1525.0
