step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode
45.0,21,0,0,11,32,0,0.0,0.0,10.210100444473085,0,0.0,0.7262094671351755,0,0.0,12
50.0,21,0,4,14,35,0,14.0,0.6666666666666666,9.624229469595916,4,14.0,0.5093851762864638,4,14.0,12
55.0,22,0,7,17,39,0,44.0,2.0,8.029367692205097,7,44.0,0.3885280925356849,7,44.0,12
60.0,21,0,10,21,42,0,89.0,4.238095238095238,5.4109815618207255,10,89.0,0.3203367664976435,10,89.0,12
65.0,22,0,13,23,45,0,148.0,6.727272727272728,4.1466780015700975,13,148.0,0.2179634202902075,13,148.0,12
70.0,25,0,9,24,49,0,89.0,3.56,5.25859622814238,9,164.0,0.329987006111831,9,164.0,12
75.0,27,0,2,25,52,0,4.0,0.1481481481481481,6.9087423484915975,2,113.0,0.3842034700126272,2,113.0,12
80.0,30,0,2,26,56,0,9.0,0.3,8.805574334362557,2,39.0,0.4765809742084912,2,39.0,12
85.0,29,0,3,30,59,0,20.0,0.6896551724137931,9.693648254557576,3,23.0,0.5576871173807911,3,23.0,12
90.0,29,0,0,34,63,0,0.0,0.0,8.80472797507722,0,5.0,0.5168011589951247,0,5.0,12
95.0,25,0,5,40,65,0,15.0,0.6,6.139425497492384,5,16.0,0.2695664160717352,5,16.0,12
100.0,25,0,12,44,69,0,63.0,2.52,4.631481954727896,12,64.0,0.2502795853327198,12,64.0,12
105.0,22,0,11,48,70,0,65.0,2.9545454545454546,2.6201903771296218,11,104.0,0.1654519797729471,11,104.0,12
110.0,26,0,5,48,74,0,16.0,0.6153846153846154,6.606769558466874,5,100.0,0.375097151038188,5,100.0,12
115.0,30,0,1,48,78,0,1.0,0.0333333333333333,9.397330737687843,1,52.0,0.5600577070036882,1,52.0,12
120.0,27,0,1,52,79,0,6.0,0.2222222222222222,10.02869997663782,1,16.0,0.5564580620585742,1,16.0,12
125.0,28,0,3,57,85,0,18.0,0.6428571428571429,10.250184567429873,3,18.0,0.660847081665619,3,18.0,12
130.0,26,0,4,62,88,0,37.0,1.4230769230769231,9.885847930301988,4,37.0,0.6354437625646773,4,37.0,12
135.0,23,0,0,67,90,0,0.0,0.0,8.231959873345124,0,19.0,0.538739885184948,0,19.0,12
140.0,19,0,4,72,91,0,12.0,0.631578947368421,7.908603391060839,4,12.0,0.3507238009257295,4,12.0,12
145.0,17,0,7,75,92,0,44.0,2.588235294117647,6.397246456486242,7,44.0,0.2538593792358872,7,44.0,12
150.0,19,0,4,78,97,0,15.0,0.7894736842105263,7.268047928763734,4,53.0,0.4676126229623297,4,53.0,12
155.0,20,0,1,81,101,0,7.0,0.35,10.164483478067527,1,21.0,0.7035509579467121,1,21.0,12
160.0,24,0,2,81,105,0,16.0,0.6666666666666666,10.768674727734622,2,16.0,0.7178923425352407,2,16.0,12
165.0,26,0,1,84,110,0,2.0,0.0769230769230769,9.13148323768844,1,3.0,0.5945410562313072,1,3.0,12
170.0,26,0,5,88,114,0,20.0,0.7692307692307693,7.783940616980662,5,20.0,0.446484719709005,5,20.0,12
175.0,25,0,11,93,118,0,65.0,2.6,4.912734020639014,11,65.0,0.2998035626410654,11,65.0,12
180.0,26,0,17,95,121,0,136.0,5.230769230769231,3.5467142360401693,17,136.0,0.2230602699058592,17,136.0,12
185.0,26,0,14,96,122,0,120.0,4.615384615384615,2.637298410391371,14,182.0,0.1507782839806504,14,182.0,12
190.0,30,0,6,96,126,0,44.0,1.4666666666666666,6.5053172427980535,6,169.0,0.3553665877639314,6,169.0,12
195.0,33,0,3,97,130,0,15.0,0.4545454545454545,8.199441394353098,3,104.0,0.4296784689719046,3,104.0,12
200.0,34,0,4,101,135,0,32.0,0.9411764705882352,9.582206849250884,4,57.0,0.6003834052069527,4,57.0,12
