step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode
685.0,32,0,5,92,124,0,18.0,0.5625,9.295307604591017,5,38.0,0.4650970145670275,5,38.0,2
690.0,30,0,1,98,128,0,1.0,0.0333333333333333,8.460249118148932,1,38.0,0.4743842271497364,1,38.0,2
695.0,27,0,6,104,131,0,20.0,0.7407407407407407,6.972556761254081,6,36.0,0.3527341768350631,6,36.0,2
700.0,27,0,12,106,133,0,70.0,2.592592592592593,6.036884869463824,12,86.0,0.2218964208724162,12,86.0,2
705.0,27,0,15,111,138,0,137.0,5.074074074074074,5.2497824756270175,15,153.0,0.2821270904654658,15,153.0,2
710.0,27,0,10,113,140,0,106.0,3.925925925925926,3.773294937014136,10,176.0,0.1971195020602099,10,176.0,2
715.0,29,0,7,115,144,0,24.0,0.8275862068965517,5.83894252337599,7,150.0,0.2813547015375496,7,150.0,2
720.0,31,0,3,115,146,0,21.0,0.6774193548387096,7.9921277767316115,3,86.0,0.324950743508918,3,86.0,2
725.0,30,0,1,120,150,0,1.0,0.0333333333333333,7.6707163850913185,1,73.0,0.4122042589502312,1,73.0,2
730.0,30,0,7,125,155,0,24.0,0.8,6.822605607284074,7,89.0,0.3742175109783538,7,89.0,2
735.0,32,0,12,127,159,0,73.0,2.28125,5.122851649180396,12,138.0,0.2294021463517602,12,138.0,2
740.0,32,0,19,130,162,0,154.0,4.8125,4.036316343767331,19,220.0,0.1466986983572685,19,220.0,2
745.0,34,0,17,133,167,0,154.0,4.529411764705882,3.6400555870272666,17,264.0,0.1984177493740345,17,264.0,2
750.0,37,0,14,134,171,0,89.0,2.4054054054054053,4.469353224800679,14,239.0,0.19358701110497,14,239.0,2
755.0,40,0,9,135,175,0,40.0,1.0,6.544239321437006,9,216.0,0.3248125154867146,9,216.0,2
760.0,40,0,3,139,179,0,28.0,0.7,7.127357158770887,3,164.0,0.337199315113109,3,164.0,2
770.0,3,0,0,0,3,0,0.0,0.0,13.840570661013226,0,0.0,0.9590200668784604,0,0.0,3
775.0,4,0,0,0,4,0,0.0,0.0,12.218762374487689,0,0.0,0.8689880774057098,0,0.0,3
780.0,7,0,1,0,7,0,2.0,0.2857142857142857,9.994294892535375,1,2.0,0.7101049485706515,1,2.0,3
785.0,8,0,0,0,8,0,0.0,0.0,9.832224183947725,0,0.0,0.8126178951585953,0,0.0,3
790.0,11,0,0,0,11,0,0.0,0.0,12.195845998415262,0,0.0,0.8363900064447957,0,0.0,3
795.0,13,0,1,1,14,0,4.0,0.3076923076923077,12.138781943862917,1,4.0,0.8048322014673708,1,4.0,3
800.0,12,0,0,4,16,0,0.0,0.0,9.783839626157226,0,0.0,0.6633455254657191,0,0.0,3
805.0,16,0,4,5,21,0,13.0,0.8125,8.856349919501447,4,13.0,0.5612290278500892,4,13.0,3
810.0,17,0,6,7,24,0,40.0,2.3529411764705883,7.273548376576338,6,40.0,0.4703446009361269,6,40.0,3
815.0,17,0,9,9,26,0,78.0,4.588235294117647,4.363696460251668,9,78.0,0.2821401361682345,9,78.0,3
820.0,20,0,5,9,29,0,30.0,1.5,4.305481785294745,5,84.0,0.2679613148899804,5,84.0,3
