step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode
955.0,67,0,24,601,668,0,115.0,1.7164179104477613,3.359287847828554,23,909.0,0.095512285415286,23,909.0,0
960.0,64,0,30,608,672,0,138.0,2.15625,3.4333584972802527,28,998.0,0.1223567391262423,28,998.0,0
965.0,61,0,30,613,674,0,213.0,3.4918032786885247,3.0934081728578664,28,1120.0,0.1153247571955719,28,1120.0,0
970.0,62,0,27,616,678,0,280.0,4.516129032258065,3.595750857754489,25,1252.0,0.1350784755722711,25,1252.0,0
975.0,65,0,27,619,684,0,315.0,4.846153846153846,4.142847196727592,27,1289.0,0.1713299545231054,27,1289.0,0
980.0,62,0,26,626,688,0,326.0,5.258064516129032,3.6810308907076967,25,1415.0,0.1826737793336526,25,1415.0,0
985.0,62,0,23,628,690,0,366.0,5.903225806451613,3.4143813557245197,23,1400.0,0.1183970209450683,23,1400.0,0
990.0,61,0,18,633,694,0,384.0,6.295081967213115,3.996093116757802,18,1368.0,0.1757912029163167,18,1368.0,0
995.0,57,0,14,637,694,0,431.0,7.56140350877193,3.6676089538584793,14,1402.0,0.1512155015917351,14,1402.0,0
1000.0,59,0,16,641,700,0,506.0,8.576271186440678,4.564692556559282,15,1360.0,0.2136000439625235,15,1360.0,0
1010.0,12,0,0,0,12,0,0.0,0.0,13.058960744321078,0,0.0,0.9294412421154796,0,0.0,1
1015.0,12,0,0,0,12,0,0.0,0.0,12.023928822978954,0,0.0,0.8590963423899743,0,0.0,1
1020.0,18,0,5,0,18,0,7.0,0.3888888888888889,6.330508688728362,4,5.0,0.4340012276244692,4,5.0,1
1025.0,18,0,1,0,18,0,1.0,0.0555555555555555,9.48064555001781,0,4.0,0.7501910091457422,0,4.0,1
1030.0,23,0,1,1,24,0,2.0,0.0869565217391304,9.379845801308944,1,2.0,0.5078138408840113,1,2.0,1
1035.0,18,0,6,6,24,0,23.0,1.2777777777777777,8.631295309333773,6,23.0,0.4509669613900285,6,23.0,1
1040.0,17,0,8,11,28,0,56.0,3.294117647058824,4.68098333778821,8,56.0,0.3156080984438872,8,56.0,1
1045.0,22,0,12,12,34,0,109.0,4.954545454545454,5.1886985409625845,12,109.0,0.3785683982760565,12,109.0,1
1050.0,26,0,14,12,38,0,173.0,6.653846153846154,4.540062345324604,14,173.0,0.3418552081004435,14,173.0,1
1055.0,28,0,17,12,40,0,251.0,8.964285714285714,4.455531378090972,17,252.0,0.2469674252314572,17,252.0,1
1060.0,32,0,20,12,44,0,342.0,10.6875,4.174118764932289,20,343.0,0.1846086715771707,20,343.0,1
1065.0,29,0,24,15,44,0,454.0,15.655172413793103,1.3573526223985155,24,455.0,0.0656339390726382,24,455.0,1
1070.0,34,0,28,16,50,0,587.0,17.264705882352942,1.9257348529027751,28,588.0,0.1462237382348159,28,588.0,1
1075.0,34,0,28,16,50,0,727.0,21.38235294117647,1.0943836547817385,28,728.0,0.0871113099503511,28,728.0,1
1080.0,46,0,33,16,62,0,881.0,19.15217391304348,3.258030450889898,33,882.0,0.2320119602386198,33,882.0,1
1085.0,46,0,34,16,62,0,1051.0,22.847826086956523,2.456469281378165,34,1052.0,0.1787723892344357,34,1052.0,1
1090.0,52,0,40,16,68,0,1241.0,23.865384615384617,2.463415465712309,40,1242.0,0.1401799431345492,40,1242.0,1
1095.0,52,0,40,16,68,0,1441.0,27.71153846153846,1.990458067922117,40,1442.0,0.0460171285466136,40,1442.0,1
1100.0,55,0,46,17,72,0,1657.0,30.12727272727273,2.043297766455945,46,1658.0,0.0761988816775419,46,1658.0,1
1105.0,52,0,47,22,74,0,1888.0,36.30769230769231,0.4102655706682202,47,1889.0,0.028342529173061,47,1889.0,1
