step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode,global_step
150.0,24,0,8,84,108,0,50.0,2.083333333333333,7.5486429285885,8,50.0,0.4131861185543665,8,50.0,17,4417.0
155.0,26,0,11,89,115,0,97.0,3.730769230769231,6.695222110235248,11,97.0,0.4121484085153945,11,97.0,17,4422.0
160.0,25,0,8,92,117,0,52.0,2.08,4.1511600258403805,8,110.0,0.2694859561956926,8,110.0,17,4427.0
165.0,27,0,4,93,120,0,10.0,0.3703703703703703,6.634821085630164,4,81.0,0.3862747692448429,4,81.0,17,4432.0
170.0,32,0,2,93,125,0,8.0,0.25,8.248071901723947,2,40.0,0.484116635590596,2,40.0,17,4437.0
175.0,33,0,2,96,129,0,3.0,0.0909090909090909,7.127896269491734,2,39.0,0.4299322322381987,2,39.0,17,4442.0
180.0,32,0,6,101,133,0,27.0,0.84375,6.423635141950114,6,59.0,0.3226507462105825,6,59.0,17,4447.0
185.0,33,0,13,105,138,0,80.0,2.4242424242424243,4.967000382917691,13,112.0,0.2485315893531471,13,112.0,17,4452.0
190.0,33,0,11,108,141,0,72.0,2.1818181818181817,3.324897719037624,11,143.0,0.1651172421691496,11,143.0,17,4457.0
195.0,35,0,10,110,145,0,41.0,1.1714285714285717,5.226859368583186,10,139.0,0.2737050473391441,10,139.0,17,4462.0
200.0,39,0,6,111,150,0,31.0,0.7948717948717948,5.826006533582184,6,110.0,0.2508247822687199,6,110.0,17,4467.0
205.0,40,0,3,114,154,0,7.0,0.175,5.512272742654628,3,126.0,0.2505418397784529,3,126.0,17,4472.0
210.0,38,3,8,119,157,0,33.0,0.868421052631579,5.678741599142595,8,153.0,0.291805620735599,8,153.0,17,4477.0
215.0,39,1,15,123,162,0,95.0,2.435897435897436,4.353837145289977,15,215.0,0.2177183991267447,15,215.0,17,4482.0
220.0,39,0,16,126,165,0,97.0,2.4871794871794872,2.8140858346077766,16,253.0,0.1474818017561595,16,253.0,17,4487.0
225.0,38,0,14,128,166,0,64.0,1.6842105263157894,2.813693158716259,14,249.0,0.0882468908543598,14,249.0,17,4492.0
230.0,42,0,15,128,170,0,72.0,1.7142857142857142,5.483429840235656,15,223.0,0.2079226534069495,15,223.0,17,4497.0
235.0,44,0,6,130,174,0,59.0,1.3409090909090908,7.0200081279866255,6,211.0,0.3358466223652692,6,211.0,17,4502.0
240.0,41,4,5,136,177,0,69.0,1.6829268292682926,7.967467424266614,5,164.0,0.4419594986819181,5,164.0,17,4507.0
245.0,43,2,8,140,183,0,104.0,2.4186046511627906,8.733472585850807,8,157.0,0.5162013069235403,8,157.0,17,4512.0
250.0,40,1,4,146,186,0,17.0,0.425,7.1866787086053705,4,128.0,0.3906296222631696,4,128.0,17,4517.0
5.0,2,0,0,0,2,0,0.0,0.0,13.720304403419084,0,0.0,0.94042124522451,0,0.0,18,4523.0
10.0,3,0,0,0,3,0,0.0,0.0,13.351585861706909,0,0.0,0.9289638052931224,0,0.0,18,4528.0
15.0,6,0,1,0,6,0,1.0,0.1666666666666666,10.047224840694405,1,1.0,0.6866838827307576,1,1.0,18,4533.0
20.0,13,0,0,0,13,0,0.0,0.0,10.68833389518636,0,0.0,0.8672018439255386,0,0.0,18,4538.0
25.0,16,0,0,0,16,0,0.0,0.0,12.562089529617634,0,0.0,0.9592019698837472,0,0.0,18,4543.0
30.0,21,0,0,0,21,0,0.0,0.0,11.5176073535247,0,0.0,0.8251236258542658,0,0.0,18,4548.0
35.0,20,0,3,4,24,0,10.0,0.5,10.697798927724223,3,10.0,0.7265806795703373,3,10.0,18,4553.0
40.0,19,0,0,7,26,0,0.0,0.0,8.024727271923908,0,5.0,0.5127797926624764,0,5.0,18,4558.0
45.0,19,0,6,9,28,0,20.0,1.0526315789473684,8.363582689095525,6,20.0,0.4087666063585539,6,20.0,18,4563.0
50.0,20,0,8,12,32,0,55.0,2.75,7.692968655511327,8,55.0,0.4288005117683784,8,55.0,18,4568.0
55.0,17,0,9,16,33,0,97.0,5.705882352941177,5.08154537514347,9,97.0,0.2294441943177348,9,97.0,18,4573.0
60.0,21,0,6,17,38,0,39.0,1.8571428571428568,6.221653160963885,6,103.0,0.3903177639507089,6,103.0,18,4578.0
65.0,22,0,1,19,41,0,3.0,0.1363636363636363,8.049579278650707,1,48.0,0.5009467106004927,1,48.0,18,4583.0
70.0,23,0,2,19,42,0,9.0,0.391304347826087,9.90633095155697,2,9.0,0.5021015231270799,2,9.0,18,4588.0
75.0,24,0,2,23,47,0,4.0,0.1666666666666666,9.417213413738429,2,4.0,0.5423482256494462,2,4.0,18,4593.0
80.0,22,0,7,27,49,0,29.0,1.318181818181818,8.265963897375327,7,29.0,0.4352649234701999,7,29.0,18,4598.0
85.0,20,0,9,31,51,0,71.0,3.55,6.366989958565895,9,71.0,0.2964523568300125,9,71.0,18,4603.0
90.0,19,0,5,34,53,0,36.0,1.894736842105263,5.679472467801654,5,83.0,0.3098034455406835,5,83.0,18,4608.0
95.0,20,0,0,35,55,0,0.0,0.0,8.578651349749718,0,41.0,0.4457505686839478,0,41.0,18,4613.0
100.0,23,0,0,37,60,0,0.0,0.0,11.284447543623203,0,0.0,0.8043959836365425,0,0.0,18,4618.0
105.0,23,0,1,40,63,0,5.0,0.217391304347826,10.722445157527838,1,5.0,0.7937459997380165,1,5.0,18,4623.0
110.0,24,0,1,43,67,0,1.0,0.0416666666666666,9.877218319626904,1,1.0,0.7078624304902882,1,1.0,18,4628.0
115.0,21,0,5,48,69,0,15.0,0.7142857142857143,9.108560765282002,5,15.0,0.4902190272114953,5,15.0,18,4633.0
120.0,20,0,7,53,73,0,44.0,2.2,6.995354234066646,7,44.0,0.3512527088790358,7,44.0,18,4638.0
125.0,18,0,4,58,76,0,16.0,0.8888888888888888,5.459952913891601,4,53.0,0.3379779821980301,4,53.0,18,4643.0
130.0,22,0,1,58,80,0,2.0,0.0909090909090909,7.5163241433862735,1,25.0,0.4460874478881183,1,25.0,18,4648.0
135.0,25,0,2,58,83,0,9.0,0.36,10.477182695167008,2,10.0,0.6321562397824748,2,10.0,18,4653.0
140.0,23,0,2,62,85,0,19.0,0.8260869565217391,11.138024371324226,2,19.0,0.6748555309647097,2,19.0,18,4658.0
145.0,21,0,0,67,88,0,0.0,0.0,9.7494012712577,0,0.0,0.6448641489281826,0,0.0,18,4663.0
150.0,19,0,1,73,92,0,4.0,0.2105263157894736,10.541394301803992,1,4.0,0.6829689054266366,1,4.0,18,4668.0
155.0,21,0,4,76,97,0,18.0,0.8571428571428571,9.79156500079245,4,18.0,0.6384644083650222,4,18.0,18,4673.0
160.0,25,0,2,79,104,0,3.0,0.12,8.19930441148774,2,18.0,0.5730424718641506,2,18.0,18,4678.0
165.0,27,0,2,82,109,0,11.0,0.4074074074074074,9.454778349818769,2,14.0,0.6315274367962105,2,14.0,18,4683.0
170.0,30,0,5,82,112,0,28.0,0.9333333333333332,9.362749341434968,5,28.0,0.5321350765842621,5,28.0,18,4688.0
175.0,31,0,3,85,116,0,6.0,0.1935483870967742,7.708847943587761,3,26.0,0.4186362127392948,3,26.0,18,4693.0
180.0,30,0,5,90,120,0,20.0,0.6666666666666666,8.62269822580476,5,26.0,0.4939146842064148,5,26.0,18,4698.0
185.0,29,0,7,95,124,0,52.0,1.793103448275862,8.735117542821104,7,52.0,0.4521014875195478,7,52.0,18,4703.0
190.0,31,0,5,98,129,0,21.0,0.6774193548387096,7.367471697828141,5,61.0,0.4054001640796473,5,61.0,18,4708.0
195.0,29,0,2,103,132,0,12.0,0.4137931034482758,7.848113060922975,2,35.0,0.4122383589076949,2,35.0,18,4713.0
200.0,29,0,3,107,136,0,24.0,0.8275862068965517,9.482326106483788,3,25.0,0.4691431654969282,3,25.0,18,4718.0
205.0,27,0,2,111,138,0,5.0,0.1851851851851851,7.828609840722112,2,11.0,0.4135172781745618,2,11.0,18,4723.0
210.0,26,0,8,116,142,0,29.0,1.1153846153846154,6.768717248201385,8,30.0,0.3584383239371728,8,30.0,18,4728.0
215.0,27,0,12,119,146,0,81.0,3.0,5.444070476375646,12,82.0,0.266118146580879,12,82.0,18,4733.0
220.0,28,0,10,122,150,0,72.0,2.571428571428572,4.749332682485701,10,118.0,0.2874061843081321,10,118.0,18,4738.0
225.0,30,0,6,124,154,0,18.0,0.6,6.192228653555377,6,110.0,0.3313280210191011,6,110.0,18,4743.0
230.0,33,0,3,124,157,0,16.0,0.4848484848484848,8.105314214871623,3,71.0,0.3971852855354245,3,71.0,18,4748.0
235.0,35,0,4,128,163,0,34.0,0.9714285714285714,9.264239797030994,4,52.0,0.5095778293762598,4,52.0,18,4753.0
240.0,32,0,6,133,165,0,60.0,1.875,9.70082364458213,6,60.0,0.5736129096932233,6,60.0,18,4758.0
245.0,30,0,3,138,168,0,3.0,0.1,7.604756118317114,3,43.0,0.3937717873033264,3,43.0,18,4763.0
250.0,29,0,6,143,172,0,19.0,0.6551724137931034,7.794466497412683,6,21.0,0.3780750086641071,6,21.0,18,4768.0
5.0,5,0,0,0,5,0,0.0,0.0,13.45585971514608,0,0.0,0.960240495955477,0,0.0,19,4774.0
10.0,11,0,0,0,11,0,0.0,0.0,13.419197207445364,0,0.0,0.9454020079788772,0,0.0,19,4779.0
15.0,15,0,1,0,15,0,1.0,0.0666666666666666,9.972601574934624,1,1.0,0.6928358581123578,1,1.0,19,4784.0
20.0,20,0,5,0,20,0,17.0,0.85,8.948561984090015,5,17.0,0.5378673884207664,5,17.0,19,4789.0
25.0,25,0,9,0,25,0,53.0,2.12,7.5494412610849615,9,53.0,0.4190591358074842,9,53.0,19,4794.0
30.0,26,0,8,3,29,0,34.0,1.3076923076923077,6.030192437054489,8,75.0,0.3378403735221035,8,75.0,19,4799.0
35.0,27,0,2,5,32,0,4.0,0.1481481481481481,6.7624118988074535,2,55.0,0.3366570440675717,2,55.0,19,4804.0
40.0,28,0,1,6,34,0,5.0,0.1785714285714285,8.576041508215921,1,23.0,0.3791267923488571,1,23.0,19,4809.0
45.0,28,0,2,10,38,0,15.0,0.5357142857142857,10.721053524213188,2,19.0,0.6214942729878458,2,19.0,19,4814.0
50.0,27,0,1,15,42,0,1.0,0.037037037037037,9.514797907883477,1,2.0,0.5860666632103277,1,2.0,19,4819.0
55.0,26,0,6,21,47,0,19.0,0.7307692307692307,8.140737943399284,6,20.0,0.465214631026668,6,20.0,19,4824.0
60.0,27,0,11,24,51,0,65.0,2.4074074074074074,6.6799727426782844,11,66.0,0.3781920026975125,11,66.0,19,4829.0
65.0,26,0,9,29,55,0,57.0,2.1923076923076925,5.027958192581886,9,100.0,0.3178171446999499,9,100.0,19,4834.0
70.0,28,0,6,29,57,0,15.0,0.5357142857142857,6.363022400768354,6,92.0,0.2868897254490331,6,92.0,19,4839.0
75.0,28,0,3,31,59,0,22.0,0.7857142857142857,7.959518196822867,3,55.0,0.348284164008538,3,55.0,19,4844.0
80.0,30,0,4,34,64,0,42.0,1.4,10.312396592983855,4,49.0,0.5993702307225968,4,49.0,19,4849.0
85.0,30,0,5,40,70,0,63.0,2.1,10.300411080197112,5,63.0,0.6653647863983722,5,63.0,19,4854.0
90.0,31,0,2,43,74,0,5.0,0.1612903225806451,8.705251272192614,2,42.0,0.5415724111288094,2,42.0,19,4859.0
95.0,30,0,8,48,78,0,34.0,1.1333333333333333,8.150256833417096,8,34.0,0.428556667522718,8,34.0,19,4864.0
100.0,28,0,12,53,81,0,87.0,3.107142857142857,6.470211007985496,12,87.0,0.2865022906179879,12,87.0,19,4869.0
105.0,26,0,9,57,83,0,67.0,2.576923076923077,4.218173737943095,9,118.0,0.175238496819022,9,118.0,19,4874.0
110.0,24,0,5,61,85,0,13.0,0.5416666666666666,5.558266197216613,5,99.0,0.2483329554885579,5,99.0,19,4879.0
115.0,26,0,2,61,87,0,14.0,0.5384615384615384,9.209425470533956,2,49.0,0.4295962072384899,2,49.0,19,4884.0
120.0,25,0,3,65,90,0,25.0,1.0,10.709740157572725,3,34.0,0.6211053670904341,3,34.0,19,4889.0
125.0,22,0,3,70,92,0,40.0,1.818181818181818,11.090207901149826,3,40.0,0.6342928630602467,3,40.0,19,4894.0
130.0,20,0,1,76,96,0,1.0,0.05,10.871782061999909,1,10.0,0.7224310130059151,1,10.0,19,4899.0
135.0,16,0,3,81,97,0,8.0,0.5,10.65110125854626,3,8.0,0.5483180419987659,3,8.0,19,4904.0
140.0,18,0,6,84,102,0,27.0,1.5,8.380647459323727,6,27.0,0.4397714934527507,6,27.0,19,4909.0
145.0,18,0,8,88,106,0,62.0,3.4444444444444446,6.182102986889593,8,62.0,0.4100960955827834,8,62.0,19,4914.0
150.0,21,0,6,89,110,0,24.0,1.1428571428571428,4.850115353198934,6,68.0,0.3364523933030354,6,68.0,19,4919.0
155.0,25,0,1,89,114,0,1.0,0.04,7.542045852350891,1,38.0,0.4312474630525085,1,38.0,19,4924.0
160.0,30,0,0,89,119,0,0.0,0.0,9.58839091131086,0,10.0,0.5193546320713761,0,10.0,19,4929.0
165.0,28,0,2,94,122,0,3.0,0.1071428571428571,8.679328936537244,2,13.0,0.5291858733838493,2,13.0,19,4934.0
170.0,29,0,6,98,127,0,26.0,0.896551724137931,7.183080355006092,6,36.0,0.3983824188251251,6,36.0,19,4939.0
175.0,30,0,15,101,131,0,82.0,2.7333333333333334,6.059363732451765,15,92.0,0.3025267447533792,15,92.0,19,4944.0
180.0,33,0,18,104,137,0,161.0,4.878787878787879,5.308904906043771,18,172.0,0.2889829142757621,18,172.0,19,4949.0
185.0,35,0,17,106,141,0,146.0,4.171428571428572,4.207568531299514,17,218.0,0.2375272732893234,17,218.0,19,4954.0
190.0,38,0,13,109,147,0,86.0,2.263157894736842,4.993273234871658,13,216.0,0.2683416875507552,13,216.0,19,4959.0
195.0,42,0,10,109,151,0,48.0,1.1428571428571428,6.147267023476492,10,183.0,0.2836742614951466,10,183.0,19,4964.0
200.0,42,0,7,112,154,0,56.0,1.3333333333333333,6.559871186106629,7,165.0,0.3284648926451187,7,165.0,19,4969.0
205.0,39,2,7,118,157,0,87.0,2.230769230769231,7.722478076758104,7,135.0,0.4379689416954223,7,135.0,19,4974.0
210.0,41,0,3,121,162,0,14.0,0.3414634146341463,7.2033065858114265,3,112.0,0.420466920170075,3,112.0,19,4979.0
215.0,37,0,7,127,164,0,27.0,0.7297297297297297,6.552150037525879,7,79.0,0.3248838911331668,7,79.0,19,4984.0
220.0,36,0,14,132,168,0,83.0,2.305555555555556,5.678186560495309,14,122.0,0.2164227736692014,14,122.0,19,4989.0
225.0,38,0,12,136,174,0,80.0,2.1052631578947367,5.324359559363547,12,153.0,0.2562521005309495,12,153.0,19,4994.0
230.0,39,0,10,141,180,0,42.0,1.0769230769230769,5.367123535732593,10,146.0,0.2736667868524654,10,146.0,19,4999.0
235.0,41,0,9,143,184,0,37.0,0.902439024390244,5.744213738163027,9,121.0,0.2056994738513472,9,121.0,19,5004.0
240.0,40,0,7,146,186,0,41.0,1.025,7.026980039497095,7,117.0,0.2971464275909693,7,117.0,19,5009.0
245.0,36,1,5,151,187,0,63.0,1.75,8.694915101337076,5,109.0,0.4488688511883971,5,109.0,19,5014.0
250.0,34,2,5,158,192,0,88.0,2.588235294117647,8.742351911890278,5,106.0,0.4838762450139949,5,106.0,19,5019.0
5.0,4,0,0,0,4,0,0.0,0.0,13.06749596040802,0,0.0,0.9677561649799242,0,0.0,2,507.0
10.0,7,0,0,0,7,0,0.0,0.0,13.2662922640924,0,0.0,0.9678591348107088,0,0.0,2,512.0
15.0,11,0,1,0,11,0,1.0,0.0909090909090909,10.64198043549978,1,1.0,0.7896231672972637,1,1.0,2,517.0
20.0,13,0,1,0,13,0,1.0,0.0769230769230769,7.601688555147515,1,1.0,0.572085550768205,1,1.0,2,522.0
25.0,15,0,3,0,15,0,13.0,0.8666666666666667,9.628611766414323,3,13.0,0.5777878298018853,3,13.0,2,527.0
30.0,18,0,3,0,18,0,28.0,1.5555555555555556,9.943315789970478,3,28.0,0.5950625753582354,3,28.0,2,532.0
35.0,22,0,4,2,24,0,44.0,2.0,10.019738596707857,4,44.0,0.6827434494802402,4,44.0,2,537.0
40.0,18,0,4,8,26,0,64.0,3.555555555555556,8.238297372348454,4,64.0,0.5063583889581966,4,64.0,2,542.0
45.0,18,0,2,10,28,0,2.0,0.1111111111111111,5.772868933566607,2,37.0,0.3725629411149277,2,37.0,2,547.0
50.0,20,0,3,11,31,0,8.0,0.4,8.690691599112874,3,10.0,0.518250134016766,3,10.0,2,552.0
55.0,20,0,4,12,32,0,27.0,1.35,9.096491830527782,4,27.0,0.4012510502268648,4,27.0,2,557.0
60.0,20,0,1,16,36,0,3.0,0.15,7.991403331877953,1,24.0,0.4625408873546009,1,24.0,2,562.0
65.0,21,0,0,20,41,0,0.0,0.0,11.636469866138023,0,3.0,0.7862954970836568,0,3.0,2,567.0
70.0,22,0,1,22,44,0,3.0,0.1363636363636363,11.413817015116711,1,3.0,0.697845046318596,1,3.0,2,572.0
75.0,20,0,4,26,46,0,18.0,0.9,10.17443155548575,4,18.0,0.5320762736079863,4,18.0,2,577.0
80.0,20,0,0,30,50,0,0.0,0.0,9.515781074057855,0,15.0,0.5924840982485922,0,15.0,2,582.0
85.0,17,0,1,35,52,0,5.0,0.2941176470588235,11.215173231317763,1,5.0,0.7672372704369137,1,5.0,2,587.0
90.0,17,0,3,37,54,0,16.0,0.9411764705882352,9.649414557551111,3,16.0,0.5242153733712969,3,16.0,2,592.0
95.0,15,0,0,41,56,0,0.0,0.0,7.10212562440535,0,9.0,0.3995046151563443,0,9.0,2,597.0
100.0,15,0,1,43,58,0,5.0,0.3333333333333333,11.109440406599171,1,5.0,0.6770376524645751,1,5.0,2,602.0
105.0,17,0,1,45,62,0,10.0,0.5882352941176471,11.721145939765291,1,10.0,0.8299947992072743,1,10.0,2,607.0
110.0,17,0,0,48,65,0,0.0,0.0,11.493326334113233,0,0.0,0.8115281458012726,0,0.0,2,612.0
115.0,18,0,2,53,71,0,7.0,0.3888888888888889,9.896300180360225,2,7.0,0.6568766529896626,2,7.0,2,617.0
120.0,19,0,5,55,74,0,26.0,1.368421052631579,7.253372227346661,5,26.0,0.48162728345826,5,26.0,2,622.0
125.0,21,0,8,57,78,0,62.0,2.952380952380953,4.974512138010332,8,62.0,0.3017981810356059,8,62.0,2,627.0
130.0,25,0,8,57,82,0,35.0,1.4,4.5362945883900965,8,78.0,0.2722191014749455,8,78.0,2,632.0
135.0,26,0,1,59,85,0,2.0,0.0769230769230769,6.717911968842354,1,53.0,0.3848066336981797,1,53.0,2,637.0
140.0,28,0,0,59,87,0,0.0,0.0,8.709591897078472,0,19.0,0.4709390808014706,0,19.0,2,642.0
145.0,29,0,3,62,91,0,11.0,0.3793103448275862,9.556555005753737,3,17.0,0.6046363418459828,3,17.0,2,647.0
150.0,26,0,3,66,92,0,26.0,1.0,9.417861447702816,3,26.0,0.573364869326139,3,26.0,2,652.0
155.0,23,0,4,72,95,0,44.0,1.9130434782608696,9.153685742183752,4,44.0,0.5330681865988783,4,44.0,2,657.0
160.0,22,0,4,76,98,0,64.0,2.909090909090909,8.980026088504788,4,64.0,0.5640846011018059,4,64.0,2,662.0
165.0,22,0,0,79,101,0,0.0,0.0,9.594627922766184,0,32.0,0.7169770295017706,0,32.0,2,667.0
170.0,22,0,1,84,106,0,2.0,0.0909090909090909,11.272922424329698,1,2.0,0.7041963287364225,1,2.0,2,672.0
175.0,20,0,3,89,109,0,16.0,0.8,9.16186941663378,3,16.0,0.5444526845843901,3,16.0,2,677.0
180.0,19,0,3,93,112,0,4.0,0.2105263157894736,6.970875290475332,3,19.0,0.4527577011333624,3,19.0,2,682.0
185.0,17,0,2,95,112,0,7.0,0.4117647058823529,7.880365694872667,2,12.0,0.4451192845071027,2,12.0,2,687.0
190.0,22,0,4,95,117,0,19.0,0.8636363636363636,9.801278510608263,4,19.0,0.5229208812413295,4,19.0,2,692.0
195.0,21,0,4,98,119,0,39.0,1.8571428571428568,10.193775971458772,4,39.0,0.5764722191781665,4,39.0,2,697.0
200.0,16,0,4,103,119,0,59.0,3.6875,9.481302660094098,4,59.0,0.405938976933796,4,59.0,2,702.0
205.0,18,0,1,108,126,0,1.0,0.0555555555555555,9.366228189286971,1,30.0,0.6592824393980214,1,30.0,2,707.0
210.0,19,0,2,110,129,0,8.0,0.4210526315789473,10.767889337151283,2,8.0,0.7489946025485871,2,8.0,2,712.0
215.0,21,0,2,112,133,0,18.0,0.8571428571428571,9.23238469850908,2,18.0,0.5844676924619086,2,18.0,2,717.0
220.0,20,0,8,117,137,0,46.0,2.3,6.947560115966086,8,46.0,0.4704343546868219,8,46.0,2,722.0
225.0,21,0,5,118,139,0,20.0,0.9523809523809524,5.402911436640222,5,49.0,0.3810882102770696,5,49.0,2,727.0
230.0,24,0,2,118,142,0,6.0,0.25,7.152682649175918,2,31.0,0.4197243219123522,2,31.0,2,732.0
235.0,26,0,4,119,145,0,23.0,0.8846153846153846,8.970475146160735,4,24.0,0.5303379185081828,4,24.0,2,737.0
240.0,28,0,4,121,149,0,43.0,1.5357142857142858,10.029600822354126,4,43.0,0.6408874843744213,4,43.0,2,742.0
245.0,26,0,5,127,153,0,66.0,2.5384615384615383,9.628277426279132,5,66.0,0.5518050572946711,5,66.0,2,747.0
250.0,24,0,0,132,156,0,0.0,0.0,8.777340697957424,0,44.0,0.5808446155563908,0,44.0,2,752.0
5.0,3,0,0,0,3,0,0.0,0.0,13.852000385284809,0,0.0,0.9691036870022712,0,0.0,20,5025.0
10.0,6,0,0,0,6,0,0.0,0.0,13.359006884322888,0,0.0,0.9673729686164269,0,0.0,20,5030.0
15.0,8,0,0,0,8,0,0.0,0.0,10.03076770941878,0,0.0,0.7127783195080547,0,0.0,20,5035.0
20.0,12,0,0,0,12,0,0.0,0.0,10.046711995942816,0,0.0,0.7782537043896766,0,0.0,20,5040.0
25.0,14,0,0,1,15,0,0.0,0.0,12.232031601787156,0,0.0,0.8933380309695974,0,0.0,20,5045.0
30.0,20,0,0,1,21,0,0.0,0.0,12.751102998448866,0,0.0,0.9605762202479572,0,0.0,20,5050.0
35.0,21,0,1,4,25,0,1.0,0.0476190476190476,11.044444718880026,1,1.0,0.7852036272019743,1,1.0,20,5055.0
40.0,20,0,3,8,28,0,12.0,0.6,8.922550910658236,3,12.0,0.5430808942246972,3,12.0,20,5060.0
45.0,20,0,6,11,31,0,38.0,1.9,6.916556270527741,6,38.0,0.4051935490863585,6,38.0,20,5065.0
50.0,20,0,4,14,34,0,15.0,0.75,5.648058574848657,4,46.0,0.3489140826295079,4,46.0,20,5070.0
55.0,22,0,0,15,37,0,0.0,0.0,7.909345746738524,0,22.0,0.4890967648973648,0,22.0,20,5075.0
60.0,25,0,1,16,41,0,2.0,0.08,10.086526629531308,1,4.0,0.6474228995884389,1,4.0,20,5080.0
65.0,23,0,1,20,43,0,7.0,0.3043478260869565,11.426476482630395,1,7.0,0.8348000029581283,1,7.0,20,5085.0
70.0,22,0,0,24,46,0,0.0,0.0,10.21999486175881,0,0.0,0.6149819953188047,0,0.0,20,5090.0
75.0,22,0,5,30,52,0,15.0,0.6818181818181818,8.524024214399985,5,15.0,0.5204154185092588,5,15.0,20,5095.0
80.0,23,0,9,34,57,0,49.0,2.130434782608696,6.135930327387743,9,49.0,0.400560758564445,9,49.0,20,5100.0
85.0,24,0,6,36,60,0,27.0,1.125,4.47825149198077,6,67.0,0.3218952001490371,6,67.0,20,5105.0
90.0,26,0,3,36,62,0,9.0,0.3461538461538461,5.782722586940863,3,50.0,0.33851704341304,3,50.0,20,5110.0
95.0,30,0,4,36,66,0,25.0,0.8333333333333334,8.506662710770337,4,39.0,0.5438021083428144,4,39.0,20,5115.0
100.0,34,0,6,37,71,0,49.0,1.4411764705882353,8.926409643267307,6,52.0,0.5550869910059845,6,52.0,20,5120.0
105.0,30,0,7,43,73,0,84.0,2.8,8.415755692584192,7,84.0,0.4625274924120296,7,84.0,20,5125.0
110.0,29,0,8,49,78,0,123.0,4.241379310344827,8.055007454757554,8,123.0,0.4370285543269164,8,123.0,20,5130.0
115.0,26,0,5,54,80,0,32.0,1.2307692307692308,7.62747547339823,5,108.0,0.4749898141724416,5,108.0,20,5135.0
120.0,26,0,2,57,83,0,9.0,0.3461538461538461,8.232701150887802,2,41.0,0.4746301897289897,2,41.0,20,5140.0
125.0,26,0,5,61,87,0,28.0,1.0769230769230769,9.040491860441174,5,28.0,0.482998880456003,5,28.0,20,5145.0
130.0,26,0,3,65,91,0,3.0,0.1153846153846153,8.145687118328187,3,26.0,0.491896160613735,3,26.0,20,5150.0
135.0,26,0,1,69,95,0,6.0,0.2307692307692307,9.10056371868523,1,7.0,0.5589076238996751,1,7.0,20,5155.0
140.0,25,0,2,73,98,0,14.0,0.56,10.23930402736898,2,13.0,0.6177997658438117,2,13.0,20,5160.0
145.0,25,0,3,76,101,0,27.0,1.08,10.81060741520411,3,26.0,0.6605799712929584,3,26.0,20,5165.0
150.0,24,0,1,82,106,0,2.0,0.0833333333333333,9.990134685172563,1,8.0,0.6192576323307575,1,8.0,20,5170.0
155.0,24,0,5,87,111,0,19.0,0.7916666666666666,9.664273440792757,5,19.0,0.5813567240697609,5,19.0,20,5175.0
160.0,23,0,7,91,114,0,50.0,2.1739130434782608,7.327176523472227,7,50.0,0.4048000310865292,7,50.0,20,5180.0
165.0,22,0,5,95,117,0,19.0,0.8636363636363636,5.74407660437896,5,58.0,0.3143294631186865,5,58.0,20,5185.0
170.0,21,0,0,97,118,0,0.0,0.0,7.312928412096813,0,27.0,0.3429211804600726,0,27.0,20,5190.0
175.0,24,0,0,98,122,0,0.0,0.0,10.685696979618626,0,4.0,0.6331011185552439,0,4.0,20,5195.0
180.0,22,0,0,102,124,0,0.0,0.0,12.136807288248054,0,0.0,0.8441827614832361,0,0.0,20,5200.0
185.0,20,0,2,108,128,0,4.0,0.2,8.962471612278986,2,4.0,0.5150130465429568,2,4.0,20,5205.0
190.0,20,0,6,110,130,0,27.0,1.35,7.066287457713085,6,27.0,0.3924018253157357,6,27.0,20,5210.0
195.0,17,0,10,114,131,0,70.0,4.117647058823529,4.754072992652115,10,70.0,0.1555030333474938,10,70.0,20,5215.0
200.0,18,0,6,116,134,0,40.0,2.2222222222222223,5.113597969672065,6,86.0,0.2713640890874048,6,86.0,20,5220.0
205.0,22,0,0,117,139,0,0.0,0.0,8.996288633966099,0,47.0,0.5788881646296348,0,47.0,20,5225.0
210.0,23,0,0,118,141,0,0.0,0.0,10.952929624951812,0,5.0,0.6831919857209438,0,5.0,20,5230.0
215.0,23,0,2,121,144,0,3.0,0.1304347826086956,9.24199181577795,2,8.0,0.5408968699919128,2,8.0,20,5235.0
220.0,21,0,7,125,146,0,28.0,1.3333333333333333,8.44010765290608,7,33.0,0.3917390709859068,7,33.0,20,5240.0
225.0,19,0,8,131,150,0,64.0,3.3684210526315788,6.578729468081892,8,69.0,0.4123915975219361,8,69.0,20,5245.0
230.0,20,0,10,133,153,0,111.0,5.55,5.536644995463014,10,116.0,0.3690965647446718,10,116.0,20,5250.0
235.0,20,0,11,134,154,0,164.0,8.2,4.971585474113565,11,169.0,0.3004331712552916,11,169.0,20,5255.0
240.0,23,0,14,135,158,0,226.0,9.826086956521738,4.039371370071717,14,231.0,0.1977146153755449,14,231.0,20,5260.0
245.0,28,0,10,136,164,0,128.0,4.571428571428571,5.979835592530463,10,236.0,0.3955291222789483,10,236.0,20,5265.0
250.0,30,0,2,138,168,0,6.0,0.2,7.10495087829043,2,154.0,0.411550879458807,2,154.0,20,5270.0
